year,title,artist,lyrics
2006,恋のつぼみ,倖田來未,大好きな君にでくわす 大事なときには いつも最悪。 格好も 髪型も なんで～(T_T) 「恋愛に生きる!!」って 決めたはずなのに 空振りのみ… うまくいかない それが人生なんかなぁ… だけど どうにもならないって思いたくない 「いつかは私をみてくれる (>_<)」と 信じてるから!!!!! めちゃくちゃ 好きやっちゅーねん!!! 月曜日も 火曜日も 誰にも負けへんのに… 心の叫びいつ伝えればいいの??? 目が合うだけで ドキドキに勝てない…(*_*) 気付いたら 恋の始まり 相変わらずひだまりに 私の心 やられています(;_;) ほんのちょっとだけの優しさが 嬉しすぎて 何も手につかなかったり 恋って恐ろしすぎる… 目で追い始めると きりがないと わかっているのに あなたにはまってしまう(T^T) めちゃくちゃ 好きやっちゅーねん!!! 誰にも渡したくない 恋の矢あなたに今 解き放つ準備は できている だけど ドキドキがまた 邪魔してしまう＼(T0T)/ めちゃくちゃ 好きやっちゅーねん!!! 月曜日も 火曜日も 誰にも負けへんのに… 心の叫びいつ伝えればいいの??? 目が合うだけで ドキドキに勝てない…(*_*)
2006,桜,コブクロ,名もない花には名前を付けましょう この世に一つしかない 冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように 土の中で眠る命のかたまり アスファルト押しのけて 会うたびにいつも 会えないときの寂しさ 分けあう二人 太陽と月のようで 実のならない花も 蕾のまま散る花も あなたと誰かのこれからを 春の風を浴びて見てる 桜の花びら散るたびに 届かぬ思いがまた一つ 涙と笑顔に消されてく そしてまた大人になった 追いかけるだけの悲しみは 強く清らかな悲しみは いつまでも変わることの無い 無くさないで 君の中に 咲く Love… 街の中見かけた君は寂しげに 人ごみに紛れてた あの頃の 澄んだ瞳の奥の輝き 時の速さに汚されてしまわぬように 何も話さないで 言葉にならないはずさ 流した涙は雨となり 僕の心の傷いやす 人はみな 心の岸辺に 手放したくない花がある それはたくましい花じゃなく 儚く揺れる 一輪花 花びらの数と同じだけ 生きていく強さを感じる 嵐 吹く 風に打たれても やまない雨は無いはずと 桜の花びら散るたびに 届かぬ思いがまた一つ 涙と笑顔に消されてく そしてまた大人になった 追いかけるだけの悲しみは 強く清らかな悲しみは いつまでも変わることの無い 君の中に 僕の中に 咲く Love… 名もない花には名前を付けましょう この世に一つしかない 冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように
2007,千の風になって,秋川雅史,私のお墓の前で 泣かないでください そこに私はいません 眠ってなんかいません 千の風に 千の風になって あの大きな空を 吹きわたっています 秋には光になって 畑にふりそそぐ 冬はダイヤのように きらめく雪になる 朝は鳥になって あなたを目覚めさせる 夜は星になって あなたを見守る 私のお墓の前で 泣かないでください そこに私はいません 死んでなんかいません 千の風に 千の風になって あの大きな空を 吹きわたっています 千の風に 千の風になって あの大きな空を 吹きわたっています あの大きな空を 吹きわたっています
2007,蕾,コブクロ,涙 こぼしても 汗にまみれた笑顔の中じゃ 誰も気付いてはくれない だから あなたの涙を僕は知らない 絶やす事無く 僕の心に 灯されていた 優しい明かりは あなたがくれた 理由なき愛のあかし 柔らかな日だまりが包む 背中に ポツリ 話しかけながら いつかこんな日が来る事も きっと きっと きっと わかってたはずなのに 消えそうに 咲きそうな 蕾が 今年も僕を待ってる 掌じゃ 掴めない 風に踊る花びら 立ち止まる肩にヒラリ 上手に乗せて 笑って見せた あなたを思い出す 一人 ビルの谷間に 埋もれた夢を いつか芽吹いて 花を咲かすだろう 信じた夢は 咲く場所を選ばない 僕等この街に落とされた影法師 みんな 光を探して 重なり合う時の流れも きっと きっと きっと 追い越せる日が来るさ 風のない 線路道 五月の美空は 青く寂しく 動かない ちぎれ雲 いつまでも浮かべてた どこにも もう戻れない 僕のようだと ささやく風に キラリ舞い落ちてく 涙 散り際に もう一度 開く花びらは あなたのように 聴こえない 頑張れを 握った両手に 何度もくれた 消えそうに 咲きそうな 蕾が 今年も僕を待ってる 今もまだ 掴めない あなたと描いた夢 立ち止まる 僕のそばで 優しく開く 笑顔のような 蕾を探してる 空に
2007,喜びの歌,KAT-TUN,愛してる 愛してる それ以外 見つからない 愛してる 愛してる 行先は どこでもいい この汽車で見える未来に 終わらないうた 生きてる ただそれだけで 君と走って行こう 消えそうなKissで温めて 今日はここで眠りたい 愛してる 愛してる もし君が嫌われても 愛してる 愛してる 人ごみで震えている 帰る場所なくした君を 守りたいから 本当の声 目に見えない 美しさを抱いて 泣きそうなときは思い出して ちゃんと俺がいるから 僕らの街で君と待つ列車 RealなFacelに隠すこのプレッシャー 写真胸に二人Luvな接写 忘れぬ様に心の中転写 Take Da Luv Train Take Da Luv Train 一目見て走り抜けたそのSIGNAL 着くな終電 君と終点名前呼び手取る発射寸前 愛してる 愛してる 君がいる 素晴らしすぎる 愛してる 愛してる 愛してる 『止まらねぇ!!』 生きてる ただそれだけで 君と走って行こう Take Da Luv Train Take Da Luv Train 消えそうなKissで温めて 今日はここで眠る 本当の声 目に見えない 美しさを抱いて 両腕の間のMy Lady 泣きそうなときは思い出して ちゃんと俺がいるから ずっとそばにいるから
2007,旅立ちの唄,Mr.Children,怖がらないで。 手当たり次第に　灯り点けなくても いつか一人ぼっちの夜は　明けていくよ 転んだ日は　はるか遠くに感じていた景色も 起き上がって　よく見ると　なんか辿り着けそうじゃん 君の大好きだった歌　街に流れる それは偶然が僕にくれた　さりげない贈り物 Ah 旅立ちの唄　さぁ　どこへ行こう? またどこかで出会えるね Ah とりあえず　「さようなら」 自分が誰か分からなくなるとき　君に語りかけるよ でも　もし聞こえていたって　返事はいらないから… 大切なものを失くして　また手に入れて そんな繰り返しのようで　その度　新しくて 「もうこれ以上　涙流したり　笑いあったりできない」 と言ってたって　やっぱり人恋しくて 今が大好きだって　躊躇などしないで言える そんな風に　日々を刻んでいこう どんな場所にいても Ah はじまりを祝い　歌う最後の唄 僕は今　手を振るよ Ah 悲しみに　さようなら 疲れ果てて足が止まるとき　少しだけ振り返ってよ 手の届かない場所で　背中を押してるから Ah 旅立ちの唄　さぁ　どこへ行こう? またどこかで出会えるね Ah とりあえず　「さようなら」 自分が誰か忘れそうなとき　ぼんやり想い出してよ ほら　僕の体中　笑顔の君がいるから 背中を押してるから　でも返事はいらないから
2007,関風ファイティング,関ジャニ∞,ふられたら笑っチャイナよ ご縁が無かったと思っチャイナよ クヨクヨするヤツはツキが逃げる 案外世の中そんなもんさ 一度きりの人生さ 悔いの無いように生きようよ なんだって経験は 無駄にはならない 恋に破れて 涙ポロポロ チャイナタウン 情けないね 悲しいひとりの男さ ドラゴンが 舞い降りて ドラゴンが 踊りだす ドラゴンが 火を吹いた 燃えろ関風ファイティング! 悲しいとき歌っチャイナよ 失恋ソングで感じチャイナよ 泣くだけ泣いちゃえばサッパリするよ 案外未来は明るいもんさ 夢見るチカラさえあれば 叶える勇気わいてくる 気合い入れて繰りだそう 元気を出しなよ 恋に疲れて 心ボロボロ チャイナタウン かっこ悪いね 迷える孤独な男さ ドラゴンが 舞い降りて ドラゴンが 踊りだす ドラゴンが 火を吹いた 燃えろ関風ファイティング! 恋に破れて 涙ポロポロ チャイナタウン 情けないね 悲しいひとりの男さ ドラゴンが 舞い降りて ドラゴンが 踊りだす ドラゴンが 火を吹いた 燃えろ関風ファイティング!
2007,weeeek,NEWS,明日っからまた日、月、火 ほら水、木回って金、土、日曜 夢の日々を 大事にいきましょう もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 僕ら日々を 楽しんで生きてこう さぁ行くぞ! 月曜始まった いつもの日々 思い焦がれた週末遠い 火曜水曜なれてきたご様子 作った笑顔 引きつったかも!? 気が付きゃ木曜 相当重要 明日の夜からの予定は未定だから 金曜一日考えよう 自由で壁をぶち壊し行こう 日々生き抜いて 心は曇り 僕たちは過ぎ去っていく 歩む心を諦めたら そこで負けだ お気楽に行こう 明日っからまた日、月、火 ほら水、木回って金、土、日曜 夢の日々を 大事にいきましょう もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 僕ら日々を 楽しんで生きてこう さぁ行くぞ! もうどうしようもない模様 やる事いっぱいで気持ちは完敗 一日4時間睡眠で 日々この体力を注ぎこんで 大人になるってどういう事? 外面良くして35歳を過ぎた頃 オレ達どんな顔? かっこいい大人になれてるの? 日々生き抜いて 心は曇り 僕たちは過ぎ去っていく ゆっくりでいい 辞めないで いつか水滴 必ず石を穿つ!!! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 夢の日々を 大事にいきましょう もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 僕ら日々を 楽しんで生きてこう さぁ行くぞ! 繰り返しの毎日で 行き場のない この気持ち めぐりめぐる めまぐるしく回る 毎日を泳ぐんだ めげずにLaugh Laugh (^◇^) もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 夢の日々を 大事にいきましょう もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 僕ら日々を 楽しんで生きてこう もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 夢の日々を 大事にいきましょう もういっちょ! 明日っからまた日、月、火 ほら水、木回って金、土、日曜 僕ら日々を 楽しんで生きてこう!
2007,フェイク,Mr.Children,言ってしまえば僕らなんか似せて作ったマガイモノです すぐにそれと見破られぬように上げ底して暮らしています ほっぺたから横隔膜まで誰かを呪ってやるって気持ち膨らまし 「こんなんじゃ嫌だ!」って苦肉の策を練ってなんとか今日を生きてるよ 虚しさを抱えて 夢をぶら下げ 二階建ての明日へとTAKE OFF oh 灰になっても 諦めちゃまた始めから出直したりして まだ自分を嫌いになれずにいるみたいだ oh oh oh 体中に染みついている嘘を信じていく どれくらいのペースで行こう? まずは何番手に着こう? あれこれって知恵を絞ったあげくが裏目にでます 「愛してる」って女が言ってきたって 誰かと取っ替えのきく代用品でしかないんだ ホック外してる途中で気付いていたって ただ腰を振り続けるよ 寂しさを背負って 恋に繋がれ 地下二階の過去からTAKE OFF oh ハイエナのよう つまずいて抜かれたけど びゅんと追い詰めて ちょっと自分にプライドを取り戻せたのに oh oh oh この手が掴んだものは またしてもフェイク 飛び込んでくる音 目に入る映像 暫く遮断して心を澄まして何が見えますか? 誰の声が聞こえますか? いつまでも抱きしめていれるかな? 虚しさを抱えて 夢をぶら下げ 二階建ての明日へとTAKE OFF oh ハイジャンプしよう 騙されちゃ また懲りもせず 信じたりして もう誰も疑わずにいれるなら oh oh oh  許し合えるなら大切に抱きしめてた宝物がある日 急に偽物と明かされても oh oh oh 世界中にすり込まれている嘘を信じていく すべてはフェイク それすら…
2007,星をめざして,NEWS,一度死んで また生き返る そんな魔法を かけられていた 目覚めたら 君がいて 光みちていた ぼくは生まれ変わった みんないるかい 星をめざして 君に導かれ 歌いながら ぼくは歩きだす ふり返らないさ 傷だらけの 少年時代など ぼくは確かに 道に迷ってた 深い暗闇で 孤独に泣いていた 目覚めたら 君がいて 光みちていた ぼくは生まれ変わった みんないるかい 星をめざして 君に導かれ 歌いながら ぼくは歩きだす くり返さないさ もう二度とは 同じ過ちを 愛の力の 大きさ貴さを 思い知ったよ 星をめざして 君に導かれ みんないるかい 星をめざして 君に導かれ 歌いながら ぼくは歩きだす ふり返らないさ 傷だらけの 少年時代など 行こう! 星をめざして 君に導かれ ぼくは歩きだす 行こう! 星をめざして 歌いながら ぼくは歩きだす
2007,Happiness,嵐,Yeah yeah yeah… 向かい風の中で 嘆いてるよりも 上手く行く事を想像すれば いつの日か変わる時がくる 夢中で生きてたら 何気ないことで 愛が傷ついて ためらいながら 何度も立ち上がるよ 思い出の後先を 考えたら 寂しすぎるね 騒がしい未来が向こうで きっと待ってるから 走り出せ 走り出せ 明日を迎えに行こう 君だけの音を聞かせてよ 全部感じてるよ 止めないで 止めないで 今を動かす気持ち どんなに小さなつぼみでも 一つだけのHappiness 涙の気持ちさえ 言葉に出来ない 幸せの虹は 何色なんて 気にしなくていいから 答えを見つけようと 思い出また積み重ねてる ここから新しい場所へ 何も恐れないで 遠くまで 遠くまで どこまでも続く道 君だけの声を聞かせてよ ずっとそばにいるよ 止めないで 止めないで ずっと信じる気持ち 今は名もないつぼみだけど 一つだけのhappiness 走り出せ 走り出せ 明日を迎えに行こう 君だけの音を聞かせてよ 全部感じてるよ 止めないで 止めないで 今を動かす気持ち どんなに小さなつぼみでも 一つだけのhappiness Yeah yeah yeah…
2007,花の名,BUMP OF CHICKEN,簡単な事なのに　どうして言えないんだろう 言えない事なのに　どうして伝わるんだろう 一緒に見た空を忘れても　一緒にいた事は忘れない あなたが花なら　沢山のそれらと 変わりないのかも知れない そこからひとつを　選んだ 僕だけに　歌える唄がある あなただけに　聴こえる唄がある 僕がここに在る事は　あなたの在った証拠で 僕がここに置く唄は　あなたと置いた証拠で 生きる力を借りたから　生きている内に返さなきゃ 涙や笑顔を　忘れた時だけ 思い出して下さい 同じ苦しみに　迷った あなただけに　歌える唄がある 僕だけに　聴こえる唄がある 皆　会いたい人がいる　皆　待っている人がいる 会いたい人がいるのなら　それを待っている人がいる いつでも あなたが花なら　沢山のそれらと 変わりないのかも知れない そこからひとつを　選んだ 僕だけに　あなただけに いつか　涙や笑顔を　忘れた時だけ 思い出して下さい 迷わずひとつを　選んだ あなただけに　歌える唄がある 僕だけに　聴こえる唄がある 僕だけを　待っている人がいる あなただけに　会いたい人がいる
2007,ズッコケ男道,関ジャニ∞,きばってこーぜ イェイ イェイ イェイ 振り切ってこーぜ ほら ブンブン あたってこーぜ イェイ イェイ イェイ ズッコケ男道 優しくて 気のきいた あの娘となんだかいい感じ さりげない アプローチも 大人の色気に見えたはず 圏外の挑戦者 じゃがいもみたいな面さげて そら行けと 飛び込めば 良い人止まりで終わるオチ 答えは いつも 薄情な涙の味しかしないけど ずうずうしく 生きてこーや バイタリティーこそ 男道 きばってこーぜ イェイ イェイ イェイ 振り切ってこーぜ ほら ブンブン あたってこーぜ イェイ イェイ イェイ ズッコケ男道 働けど 働けど 飛んでは消えてくものばかり 情熱のテンションも 放物線を描いて落ちる 心配ないって 笑うけど ホントは内心ビクビクで 焦りを 蹴散らしてこーや 虚勢は男の生きる道 きばってこーぜ イェイ イェイ イェイ 振り切ってこーぜ ほら ブンブン あたってこーぜ イェイ イェイ イェイ ズッコケ男道 きばってこーぜ イェイ イェイ イェイ 居直ってこーぜ ほら ブンブン あたってこーぜ イェイ イェイ イェイ ズッコケ男道 答えは いつも 薄情な涙の味しかしないけど 開き直って 生きてこーや 明日は明日の風が吹く ハイ ハイ ハイ きばってこーぜ イェイ イェイ イェイ 振り切ってこーぜ ほら ブンブン あたってこーぜ イェイ イェイ イェイ ズッコケ男道 きばってこーぜ イェイ イェイ イェイ 居直ってこーぜ ほら ブンブン あたってこーぜ イェイ イェイ イェイ ズッコケ男道 ねばってこーぜ イェイ イェイ イェイ がっついてこーぜ ほら ブンブン ねばってこーぜ イェイ イェイ イェイ ズッコケ男道 這いつくばってこーぜ イェイ イェイ イェイ 頑張ってこーぜ ほら ブンブン きばってこーぜ イェイ イェイ イェイ ズッコケ男道
2007,永遠に,KinKi Kids,いま憶えば何気ない言葉で 傷つけた日は 素直に謝ることさえ 何故か出来なかった 無駄に強がるたびにキミを いつも不安にさせてた こんな男ではあるけれど 誰より アイシテイル 永遠にキミとふたりで 掌(て)を取りあいながら ゆっくりゆっくりでいいから 焦らず 共に行こう 見上げた空には幾千の星が 未来(あす)を照らしてる いつからだろう恋から愛へと 変わっていったのは 季節外れの海でふたり 傘もささず雨のなか 歩いた時に感じたんだ この愛 守りたい…と 永遠にキミとふたりで 掌(て)を取りあいながら これからも変わらぬ想い 記憶に刻むたび 心のなかでは幾千の星のように 瞬くよ 永遠にキミとふたりで 掌(て)を取りあいながら ゆっくりゆっくりでいいから 焦らず 共に行こう ふたりのなかには幾千の星が 生まれ瞬くよ キミとふたりで 永遠に…
2007,愛唄,GReeeeN,「ねえ、大好きな君へ」笑わないで聞いてくれ 「愛してる」だなんてクサいけどね だけど この言葉以外 伝える事が出来ない ほらね!またバカにして笑ったよね 君の選んだ人生(ミチ)は僕(ココ)で良かったのか? なんて 分からないけど… ただ 泣いて 笑って 過ごす日々に 隣に立って 居れることで 僕が生きる 意味になって 君に捧ぐ この愛の唄 「ねえ、あの日の僕ら何の話をしてた?」 初めて逢った日に よそよそしく あれから色々あって 時にはケンカもして 解りあうためのトキ過ごしたね この広い僕ら空の下 出逢って恋をしていつまでも ただ 泣いて 笑って 過ごす日々に 隣に立って 居れることで 君と生きる 意味になって 君に捧ぐ この愛の唄 いつも迷惑をかけてゴメンネ 密度濃い時間を過ごしたね 僕ら2人 日々を刻み 作り上げてきた想いつのり ヘタクソな唄を君に贈ろう 「めちゃくちゃ好きだ!」と神に誓おう これからも君の手を握ってるよ 僕の声が 続く限り 隣でずっと 愛を唄うよ 歳をとって 声が枯れてきたら ずっと	手を握るよ ただアリガトウじゃ 伝えきれない 泣き笑いと悲しみ喜びを共に分かち合い生きて行こう いくつもの 夜を越えて 僕は君と 愛を唄おう
2007,メーデー,BUMP OF CHICKEN,君に嫌われた君の　沈黙が聴こえた 君の目の前に居るのに　遠くから聴こえた 発信源を探したら　辿り着いた水溜まり これが人の心なら　深さなど解らない 呼ばれたのが　僕でも僕じゃないとしても どうでもいい事だろう　問題は別にあるんだ 息は持つだろうか　深い心の底まで 君が沈めた君を　見つけるまで潜るつもりさ 苦しさと比例して　僕らは近付ける 再び呼吸をする時は　君と一緒に 僕もまた同じ様に　沈黙を聴かれた 君もまた同じ様に　飛び込んでくれるなら 口付けを預け合おう　無くさずに持っていこう 君に嫌われた君へ　代わりに届けるよ 誰もが違う生き物　他人同士だから 寂しさを知った時は　温もりに気付けるんだ 勇気はあるだろうか　一度心覗いたら 君が隠した痛み　ひとつ残らず知ってしまうよ 傷付ける代わりに　同じだけ傷付こう 分かち合えるもんじゃないのなら　二倍あればいい 怖いのさ　僕も君も 自分を見るのも見せるのも　或いは誰かを覗くのも でも　精一杯送っていた　沈めた自分から 祈る様なメーデー 響く救難信号　深い心の片隅 こんなところにいたの　側においで　逃げなくていいよ 触れた発信源に　届けるよ　口付け 君から預かってきたんだよ 勇気はあるだろうか　一度手を繋いだら 離さないまま外まで　連れていくよ　信じていいよ 息は持つだろうか　眩しい心の外まで 再び呼吸をする時は　君と一緒に
2007,永遠の翼,B'z,真白い雪のただよう果て 何があるの? 桜の丘で ねころんで 夢を見てた いつか戻ってきたい場所は きっとここにある 永遠の翼がほしい また会う瞬間(とき)のために はかないこの命を 朝日 のように燃やしながら はばたいてゆこう 街灯(あかり)の下を ふたりのり 自転車こいで 強く抱きつく あぁぬくもり 涙が出そう 失ってはいけないものを 知ってしまったよ 永遠の翼広げ ただ君のためだけに まばゆいその笑顔が 消えないように願いながら はばたいてゆこう 僕らがいつも目ざすのは 愛しいものたちの幸せ 絶望の先に必ずある ひと筋の希望の光 永遠の翼広げ ただ君のためだけに まばゆいその笑顔が 消えないように願いながら 永遠の翼があるなら 清らかな風に乗って いつかくる優しい未来を 胸に描き 信じながら はばたいてゆこう
2007,FREAKY,倖田來未,いつも通り 朝 目が覚めて 太陽を見上げたいと泣いた これから忘れられない 旅の行方は どうにでも 変えて行くから わかっているのよ だけど抜け出せない Get freaky 爪を立て もがいてる Get freaky ほかの道 探しあてるまでは… Get freaky 暗闇に 心を Get freaky 奪われた Don't stop!! それぞれの毎日があって それぞれに世界を知るのだろう 誰もが少しずつ違って 歩き出す そして私も もう歩きだした 限界なんてない 立ち上がるから Get freaky 抜け出せない 私を Get freaky 許してよ 気持ちわかるでしょう? Get freaky あの言葉が ぬくもりが Get freaky 私を救う Don't stop!! give up! stop it! だけど誰も助けてはくれない give up! stop it! 自分の道は自分で開け give up! stop it! わかってくれるやつがいるはず これが my style そう 持って向かって行く Get freaky 爪を立て もがいてる Get freaky ほかの道 探しあてるまでは… Get freaky 暗闇に 心を Get freaky 奪われた Don't stop!!
2008,truth,嵐,"ゆらりゆれる光ひとつ　痛み癒すことなく消える “I take your life forever, you take my life forever” ひらり落ちる涙ひとつ　思い届くことなく消える “I take your life forever, you take my life” 止まらない時に潜む　愛はきっと降り注ぐ雨のように (こぼれ落ちた涙のあと　凍えそうな涙の色) 戻れない記憶巡る　全て奪われたこの世の果てに 悲しみ… たとえどんな終わりを描いても　心は謎めいて それはまるで闇のように　迫る真実 たとえどんな世界を描いても　明日は見えなくて それはまるで百合のように　汚れを知らない 願いは透明なままで 白く染まる花にひとリ　何も変わることなく誓う “I take your life forever, you take my life” 届かない声に残る　愛はそっと吹きぬける風のように (こぼれ落ちた涙のあと　隠しきれぬふたつの顔) 終わらない夜に眠る　夢の傷跡に残した痛み 悲しみ… たとえ僅かな光生まれても　嘆きは繰り返す それはまるで嘘のように　消える真実 たとえ最後の羽を開いても　運命(さだめ)は変えられず 百合の花は儚げに　痛みは消えない 夢なら愛したままで 悲しみ… たとえどんな終わりを描いても　心は謎めいて それはまるで闇のように　迫る真実 たとえどんな世界を描いても　明日は見えなくて それはまるで百合のように　汚れを知らない 願いは透明なままで"
2008,風の向こうへ,嵐,雨の向こうへ　風の向こうへ… 涙流すのは　信じてるから 心のノートに　書いた言葉 描いた通りに　いかない時 にじんだ空に　放った言葉 僕の後ろに出来てた道 雨の向こうへ　風の向こうへ　旅は続いていく 今　君の向こうへ　そして僕の向こうへ　道は続いていく どこかで振り返る　その時が来て 君に話をする　その朝が来て いつでも精一杯　走って来たって 嘘偽りなく　言えたらいいんだ 僕の目の前に広がる旅 雨の向こうで　風の向こうで　虹がかかっている 今　君の向こうで　そして僕の向こうで　何かが待っている どうか消えないで繋いだ灯よ　言葉を超え　心を鳴らす 今　風の向こうへ 旅は続いて　この道は続いて 雨の向こうへ　風の向こうへ 旅は続いて　道は続いて… 信じてきたこの自分のために 夢重ねるみんなのために 感謝の言葉　for my family “I believe” ただ力の限り その焦りもいつかは糧に この痛みも糧に 雨にも風にも負けずにあの痛みや焦り この日のために あなたの分の想いも抱いて 階段のぼるよう　上向かって 辛くて　苦しくたって　耐えて 歓声浴びる姿描いて… 光と影その向こうへ　(行こう　向こうへ) 闇を照らす君の声　(頂上の方へ　想いを掲げ) 雨の向こうへ　風の向こうへ　旅は続いていく 今　君の向こうへ　そして僕の向こうへ　道は続いていく 雨の向こうへ　今　風の向こうへ 旅は続いて　この道は続いて 光と影その向こうへ　闇を照らす君の声 雨の向こうへ　今　風の向こうへ 旅は続いて　この道は続いて 雨の向こうへ　今　風の向こうへ 旅は続いて　今は向こうへ!
2008,キセキ,GReeeeN,明日、今日よりも好きになれる　溢れる想いが止まらない 今もこんなに好きでいるのに　言葉に出来ない 君のくれた日々が積み重なり　過ぎ去った日々2人歩いた『軌跡』 僕らの出逢いがもし偶然ならば?　運命ならば? 君に巡り合えた　それって『奇跡』 2人寄り添って歩いて　永久の愛を形にして いつまでも君の横で　笑っていたくて アリガトウや　Ah　愛してるじゃまだ足りないけど せめて言わせて　「幸せです」と いつも君の右の手の平を　ただ僕の左の手の平が そっと包んでくそれだけで　ただ愛を感じていた 日々の中で　小さな幸せ　見つけ重ね　ゆっくり歩いた『軌跡』 僕らの出会いは大きな世界で　小さな出来事 巡り合えた　それって『奇跡』 うまく行かない日だって　2人で居れば晴れだって! 強がりや寂しさも　忘れられるから 僕は君でなら　僕で居れるから! だからいつも　そばにいてよ　『愛しい君へ』 2人フザけあった帰り道　それも大切な僕らの日々 「想いよ届け!!!」と伝えた時に　初めて見せた表情の君 少し間が空いて　君がうなずいて　僕らの心　満たされてく愛で ぼくらまだ旅の途中で　またこれから先も 何十年続いていけるような未来へ 例えばほら　明日を見失いそうに　僕らなったとしても、、、 2人寄り添って歩いて　永久の愛を形にして いつまでも君の横で　笑っていたくて アリガトウや　Ah　愛してるじゃまだ足りないけど せめて言わせて　「幸せです」と うまく行かない日だって　2人で居れば晴れだって! 喜びや悲しみも　全て分け合える 君がいるから　生きていけるから! だからいつも　そばにいてよ　『愛しい君へ』　最後の一秒まで 明日、今日より笑顔になれる　君がいるだけで　そう思えるから 何十年　何百年　何千年　時を超えよう　君を愛してる
2008,HANABI,Mr.Children,どれくらいの値打ちがあるだろう? 僕が今生きているこの世界に すべてが無意味だって思える ちょっと疲れてんのかなぁ 手に入れたものと引き換えにして 切り捨てたいくつもの輝き いちいち憂いていれるほど 平和な世の中じゃないし 一体どんな理想を描いたらいい? どんな希望を抱き進んだらいい? 答えようもないその問いかけは 日常に葬られてく 君がいたらなんていうかなぁ 「暗い」と茶化して笑うのかなぁ その柔らかな笑顔に触れて 僕の憂鬱が吹き飛んだらいいのに 決して捕まえることの出来ない 花火のような光だとしたって もう一回 もう一回 もう一回 もう一回 僕はこの手を伸ばしたい 誰も皆 悲しみを抱いてる だけど素敵な明日を願っている 臆病風に吹かれて 波風がたった世界を どれだけ愛することができるだろう? 考えすぎで言葉に詰まる 自分の不器用さが嫌い でも妙に器用に立ち振舞う自分は それ以上に嫌い 笑っていても 泣いて過ごしても平等に時は流れる 未来が僕らを呼んでる その声は今 君にも聞こえていますか? さよならが迎えに来ることを 最初からわかっていたとしたって もう一回 もう一回 もう一回 もう一回 何度でも君に逢いたい めぐり逢えたことでこんなに 世界が美しく見えるなんて 想像さえもしていない 単純だって笑うかい? 君に心からありがとうを言うよ 滞らないように 揺れて流れて 透き通ってく水のような 心であれたら 逢いたくなったときの分まで 寂しくなったときの分まで もう一回 もう一回 もう一回 もう一回 君を強く焼き付けたい 誰も皆 問題を抱えている だけど素敵な明日を願っている 臆病風に吹かれて 波風がたった世界を どれだけ愛することができるだろう? もう一回 もう一回 もう一回 もう一回
2008,そばにいるね,青山テルマ feat. SoulJa,あなたのこと 私は今でも思い続けているよ いくら時流れて行こうと I'm by your side baby いつでも So. どんなに離れていようと 心の中ではいつでも一緒にいるけど 寂しいんだよ So baby please ただ hurry back home Baby boy あたしはここにいるよ どこもいかずに待ってるよ You know dat I love you だからこそ 心配しなくていいんだよ どんなに遠くにいても変わらないよこの心 言いたい事わかるでしょ? あなたのこと待ってるよ んなことよりお前の方は元気か? ちゃんと飯食ってるか? ちくしょう、やっぱ言えねぇや また今度送るよ 俺からの Letter 過ぎ去った時は戻せないけれど 近くにいてくれた君が恋しいの だけど あなたとの距離が遠くなる程に 忙しくみせていた あたし逃げてたの だけど 目を閉じる時 眠ろうとする時 逃げきれないよ あなたの事 思い出しては 一人泣いてたの あなたのこと 私は今でも思い続けているよ いくら時流れて行こうと I'm by your side baby いつでも So. どんなに離れていようと 心の中ではいつでも一緒にいるけど 寂しいんだよ So baby please ただ hurry back home Baby boy あたしはここにいるよ どこもいかずに待ってるよ You know dat I love you だからこそ 心配しなくていいんだよ どんなに遠くにいても変わらないよこの心 言いたい事わかるでしょ? あなたのこと待ってるよ 不器用な俺 遠くにいる君 伝えたい気持ちそのまま言えずに 君は行っちまった 今じゃ残された君はアルバムの中 アルバムの中 納めた思い出の 日々より 何げない一時が 今じゃ恋しいの And now あなたからの電話待ち続けていた 携帯にぎりしめながら眠りについた あたしは どこも行かないよ ここにいるけれど 見つめ合いたいあなたのその瞳 ねぇわかるでしょ? あたし待ってるよ Baby boy あたしはここにいるよ どこもいかずに待ってるよ You know dat I love you だからこそ 心配しなくていいんだよ どんなに遠くにいても変わらないよこの心 言いたい事わかるでしょ? あなたのこと待ってるよ 俺はどこも行かないよ ここにいるけれど 探し続けるあなたの顔 Your 笑顔 今でも触れそうだって思いながら手を伸ばせば 君は あなたのこと 私は今でも思い続けているよ いくら時流れて行こうと I'm by your side baby いつでも So. どんなに離れていようと 心の中ではいつでも一緒にいるけど 寂しいんだよ So baby please ただ hurry back home あなたのこと 私は今でも思い続けているよ いくら時流れて行こうと I'm by your side baby いつでも So. どんなに離れていようと 心の中ではいつでも一緒にいるけど 寂しいんだよ So baby please ただ hurry back home
