year,month,title,artist,lyrics
2018,10,ありがとう,高橋優,"僕にまだ出来ることがあるのなら
君に向けて出来ることがあるのなら
どれほどちっぽけなことでもいいから
届けたい　伝えたいと思うのさ
思いとは違う言葉。違う態度。違う顔で
君と向き合ってるのは僕のはずなのに
また一人空回り
すり減るように時ばかりが過ぎていく
ありがとう　この世界に君という人が生まれてきてくれたこと
ありがとう　そして今ここに君と僕とでいられるということ
ずっと前から描いてきた夢を叶えた僕じゃないとしても
君と巡り会えた僕はどんな未来より幸せだよきっと
本当の気持ちを口にはせずに
おどけたり何度も頭を下げて
全然大丈夫だよと笑ってる
誰に寄りかかることもしないように
倒れても　気に止めない　目もくれない　街の中で
君が戦ってることを知ってるよ
優しくて無邪気なとこも
ほんとは誰より傷付いてることも
そばにいるから気持ちが伝わるからこそすれ違いもあるけど
一人ではわからない二人だからこその特別な宝物
生まれたときから誰かの温もりの中で僕ら泣いてたこと
笑ったらどこにいても同じ微笑みの花咲かせられること
二人して笑い合えたときの顔がとてもよく似ているよねと
誰かに言われるたびに泣きたくなるくらいに嬉しかったんだ
ありがとう　この世界に君という人が生まれてきてくれたこと
ありがとう　そして今ここで君と僕とでいられるということ
ありがとう　生きていこう"
2019,1,Lemon,米津玄師,
2019,1,U.S.A.,DA PUMP,
2019,1,ハーモニクス,D/Zeal,"new song...new resonate...
あなたの声を聴くたび　私の深くが震えるから
惹かれ合って　弾き合って　強くなった振動が空気を伝って
もしもこの声を　重ね合わせたら　新しい何かが (you and me)
ふたり歩いてきたその先にあなたとだから描ける世界がある
まだ知らない喜びを想像して信じて共鳴するの
新しい音が聴こえるはず
new song...new resonate...聴こえるでしょ？
強すぎる想いは時に　大事なものに目隠しをしてしまうから
見えなくって　すれ違って　怖くなった　どうかぎゅうっとこの手を握って
暗闇の中に　ひと筋の光　新しい景色が
ふたり重ねた手のその中にあなたとだから照らせる世界がある
まだ消えない悲しみも目を凝らして感じて共鳴するの
新しい色に染め上げるよ
怖れないでこのまま私らしくあればいい (I believe you)
あなたに背中を預けて歌うよ　もっと世界中に鳴り響いて
(Future changes by my song, your song)
たとえその響きが未完成でもあなたとならば美しい世界になる
それぞれのプライドを称え合って信じて共鳴すれば
新しい歌が生まれるから
new song...new resonate..."
2019,1,Flamingo,米津玄師,
2019,1,今夜このまま,あいみょん,"苦いようで甘いようなこの泡に
くぐらせる想いが弾ける
体は言う事を聞かない
「いかないで」って
走ってゆければいいのに
広いようで狭いようなこの場所は
言いたい事も喉に詰まる
体が帰りたいと嘆く
「いかないで」って
叫んでくれる人がいればなぁ
抜け出せない
抜けきれない
よくある話じゃ終われない
簡単に冷める気もないから
とりあえずアレ下さい
消えない想いは
軽く火照らせて飛ばして
指先から始まる何かに期待して
泳いでく　溺れてく
今夜はこのまま
泡の中で眠れたらなぁ
だんだん息もできなくなって
心の壁も穴だらけで
制御不能　結構不幸？
自暴自棄　です。
そんなに多くはいらないから
幸せの横棒ひとつくらいで
満たされたい　満たしてみたい
乱されたい　会いたい
いつかの誰かに
やるせない
やりきれない
よくある話じゃ終われない
簡単に辞める気もないから
とりあえずアレ下さい
言えない想いは
軽く飲み込んで　隠しちゃって
鼻の先に取り付いた本音に油断して
抱かれてく　騙されてく
今夜の夜風に
吹かれながら　揺れながら
ねぇ　もう　帰ろう　帰ろう
影も　もう　ねぇ　薄くなって
結局　味のない　味気のない
夜が眠る
癒えない想いが
加速するばかりなんだ
止められない
放たれてく　夜になる
私はこのまま
消えない想いは
軽く火照らせて飛ばして
指先から始まる何かに期待して
泳いでく　溺れてく
今夜はこのまま
泡の中で眠れたらなぁ
誰かの腕の中で
甘い夢を見ながら
眠れたらなぁ"
2019,1,Blizzard,三浦大知,
2019,1,マリーゴールド,あいみょん,"風の強さがちょっと
心を揺さぶりすぎて
真面目に見つめた
君が恋しい
でんぐり返しの日々
可哀想なふりをして
だらけてみたけど
希望の光は
目の前でずっと輝いている
幸せだ
麦わらの帽子の君が
揺れたマリーゴールドに似てる
あれは空がまだ青い夏のこと
懐かしいと笑えたあの日の恋
「もう離れないで」と
泣きそうな目で見つめる君を
雲のような優しさでそっとぎゅっと
抱きしめて　抱きしめて　離さない
本当の気持ち全部
吐き出せるほど強くはない
でも不思議なくらいに
絶望は見えない
目の奥にずっと写るシルエット
大好きさ
柔らかな肌を寄せあい
少し冷たい空気を2人
かみしめて歩く今日という日に
何と名前をつけようかなんて話して
ああ　アイラブユーの言葉じゃ
足りないからとキスして
雲がまだ2人の影を残すから
いつまでも　いつまでも　このまま
遥か遠い場所にいても
繋がっていたいなあ
2人の想いが
同じでありますように
麦わらの帽子の君が
揺れたマリーゴールドに似てる
あれは空がまだ青い夏のこと
懐かしいと笑えたあの日の恋
「もう離れないで」と
泣きそうな目で見つめる君を
雲のような優しさでそっとぎゅっと
抱きしめて離さない
ああ　アイラブユーの言葉じゃ
足りないからとキスして
雲がまだ2人の影を残すから
いつまでも　いつまでも　このまま
離さない
いつまでも　いつまでも　離さない"
2019,1,プロローグ,Uru,"目にかかる髪の毛と
かきわけた指
壊れそうでどこか
寂し気な背中
頼りない太陽を
滲ませながら
微笑んだ　その横顔
見つめていた
いつの間にかその全て
視界に入ってくるの
心が波打つ痛みに
どうして気づいてしまったの
あなたを探してる
隠した瞳の奥で
誰にも見えぬように
行き場もなくて彷徨いながら
あなたと見る世界は
いつでも綺麗だった
空には一つだけ
淡く光る　小さな星が
残ってる
求めては突き放す
読めない心
見つめられる程に
嘘がつけない
力なく点滅する
あの街灯を
見上げてた　その横顔は
優しかった
破れそうに膨らんで
真赤に熟れた果実は
誰かの摘む手を待っている
ねえ、それは　私だった
あなたが溢れて行く
抑えた胸の数だけ
隠せない「始まり」を
次から次へ手の平に伝えていくよ
風は冷たいのに
染まった心は赤いままで
あなたに触れたいと思ってしまった
どうして二人出会ったの
痛くて苦しくて
それなら見えないように
どこかへ飛んでいけ
そう思うのに
あなたを探してる
何度も名前を呼んで
空には一つだけ
淡く光る　小さな星を
浮かべて"
2019,1,帰り道は遠回りしたくなる,乃木坂46,"好きだった…　この場所…
やめられない漫画を途中で閉じて
顔を上げて気づくように
居心地いい日向もいつの間にか
影になって黄昏(たそがれ)る
君と会って
過ぎる時間忘れるくらい夢中で話した
僕の夢は
ここではないどこかへ
帰り道は　帰り道は
遠回りをしたくなるよ
どこを行けば　どこに着くか？
過去の道なら迷うことがないから
弱虫(弱虫…)
新しい世界へ
今　行きたい　行きたい　行きたい　行きたい
強くなりたい
Oh！Oh！Oh！　好きだった…　この場所…
Oh！Oh！Oh！　一歩目…　踏み出そう！
街灯りが寂しくふと感じるのは
見慣れた景色と違うから
いつもの高架線が見えなくなって
どこにいるかわからない
人は誰も
変わることに慣れていなくて昨日と同じように
今日も明日(あす)も
ここにいたくなるんだ
知らない道　知らない道
あと何回　歩けるだろう
夢の方へ　愛の方へ
風は道を選んだりはしないよ
このまま(このまま…)
ONE WAYの標識
でも　行くんだ　行くんだ　行くんだ　行くんだ
戻れなくても…
君と離れるのは悲しいけど
大事な別れだ
もっともっと広い世界
知らなきゃいけない
いつか(いつか)きっと(きっと)
違う道を選んだ意味
輝く未来のためと
互いにわかるだろう
風のように　風のように
思うままに生きてみよう
過去がどんな眩しくても
未来はもっと眩しいかもしれない
帰り道は　帰り道は
遠回りをしたくなるよ
どこを行けば　どこに着くか？
過去の道なら迷うことがないから
弱虫(弱虫…)
新しい世界へ
今　行きたい　行きたい　行きたい　行きたい
強くなりたい
Oh！Oh！Oh！　好きだった…　この場所…
Oh！Oh！Oh！　大切な…　思い出…
Oh！Oh！Oh！　好きだった…　この場所…"
2019,1,クリスマスソング,back number,"どこかで
鐘
が
鳴
って
らしくない
言葉
が
浮
かんで
寒
さが
心地
よくて
あれなんで
恋
なんかしてんだろう
聖夜
だなんだと
繰
り
返
す
歌
と
わざとらしくきらめく
街
のせいかな
会
いたいと
思
う
回数
が
会
えないと
痛
いこの
胸
が
君
の
事
どう
思
うか
教
えようとしてる
いいよそんな
事
自分
で
分
かってるよ
サンタとやらに
頼
んでも
仕方
ないよなぁ
できれば
横
にいて
欲
しくて
どこにも
行
って
欲
しくなくて
僕
の
事
だけをずっと
考
えていて
欲
しい
でもこんな
事
を
伝
えたら
格好悪
いし
長
くなるだけだからまとめるよ
君
が
好
きだ
はしゃぐ
恋人
達
は
トナカイのツノなんか
生
やして
よく
人前
で
出来
るなぁ
いや
羨
ましくなんてないけど
君
が
喜
ぶプレゼントってなんだろう
僕
だけがあげられるものってなんだろう
大好
きだと
言
った
返事
が
思
ってたのとは
違
っても
それだけで
嫌
いになんてなれやしないから
星
に
願
いをなんてさ
柄
じゃないけど
結局
君
じゃないと
嫌
なんだって
見上
げてるんだ
あの
時
君
に
出会
ってただそれだけで
自分
も
知
らなかった
自分
が
次
から
次
に
会
いたいと
毎日
思
ってて
それを
君
に
知
って
欲
しくて
すれ
違
う
人混
みに
君
を
探
している
こんな
日
は
他
の
誰
かと
笑
ってるかな
胸
の
奥
の
奥
が
苦
しくなる
できれば
横
にいて
欲
しくて
どこにも
行
って
欲
しくなくて
僕
の
事
だけをずっと
考
えていて
欲
しい
やっぱりこんな
事
伝
えたら
格好悪
いし
長
くなるだけだからまとめるよ
君
が
好
きだ
聞
こえるまで
何度
だって
言
うよ
君
が
好
きだ"
2019,4,有超天シューター,祭nine.,
2019,4,マリーゴールド,あいみょん,"風の強さがちょっと
心を揺さぶりすぎて
真面目に見つめた
君が恋しい
でんぐり返しの日々
可哀想なふりをして
だらけてみたけど
希望の光は
目の前でずっと輝いている
幸せだ
麦わらの帽子の君が
揺れたマリーゴールドに似てる
あれは空がまだ青い夏のこと
懐かしいと笑えたあの日の恋
「もう離れないで」と
泣きそうな目で見つめる君を
雲のような優しさでそっとぎゅっと
抱きしめて　抱きしめて　離さない
本当の気持ち全部
吐き出せるほど強くはない
でも不思議なくらいに
絶望は見えない
目の奥にずっと写るシルエット
大好きさ
柔らかな肌を寄せあい
少し冷たい空気を2人
かみしめて歩く今日という日に
何と名前をつけようかなんて話して
ああ　アイラブユーの言葉じゃ
足りないからとキスして
雲がまだ2人の影を残すから
いつまでも　いつまでも　このまま
遥か遠い場所にいても
繋がっていたいなあ
2人の想いが
同じでありますように
麦わらの帽子の君が
揺れたマリーゴールドに似てる
あれは空がまだ青い夏のこと
懐かしいと笑えたあの日の恋
「もう離れないで」と
泣きそうな目で見つめる君を
雲のような優しさでそっとぎゅっと
抱きしめて離さない
ああ　アイラブユーの言葉じゃ
足りないからとキスして
雲がまだ2人の影を残すから
いつまでも　いつまでも　このまま
離さない
いつまでも　いつまでも　離さない"
2019,4,HAPPY BIRTHDAY,back number,
2019,4,Lemon,米津玄師,
2019,4,Aurora,BUMP OF CHICKEN,"もうきっと多分大丈夫　どこが痛いか分かったからね
自分で涙拾えたら　いつか魔法に変えられる
ほんの少し忘れていたね　とても長かった　ほんの少し
お日様がない時は　クレヨンで世界に創り出したでしょう
正義の味方には見つけて貰えなかった類
探しに行かなくちゃ　呼び合い続けた　あの声だよ
溜め息にもなれなかった　名前さえ持たない思いが
心の一番奥の方　爪を立てて　堪えていたんだ
触れて確かめられたら　形と音が分かるよ
伝えたい言葉はいつだって　そうやって見つけてきた
振り返れば途切れずに　歪な線を描く足跡
悲しいくらい分かりやすく　いつもここに向けて伸びる
大切にするのは下手でも　大切だって事は分かっている
せめてその白い手紙が　正しく届きますように
考え過ぎじゃないよ　そういう闇の中にいて
勇気の眼差しで　次の足場を探しているだけ
解き放て　あなたの声で　光る羽根与えた思いを
その足が向かうべき先へ　そうしなきゃ見えなかった未来へ
諦めなかった事を　誰よりも知っているのは
羽ばたいた言葉のひとつひとつ　必ず届きますように
もう一度　もう一度　クレヨンで　好きなように
もう一度　さあどうぞ　好きな色で　透明に
もう一度　もう一度　クレヨンで　この世界に
今こそ　さあどうぞ　魔法に変えられる
ああ、なぜ、どうして、と繰り返して　それでも続けてきただろう
心の一番奥の方　涙は炎　向き合う時が来た
触れて確かめられたら　形と音をくれるよ
あなたの言葉がいつだって　あなたを探してきた
そうやって見つけてきた"
2019,4,白日,King Gnu,"時には誰かを
知らず知らずのうちに
傷つけてしまったり
失ったりして初めて
犯した罪を知る
戻れないよ、昔のようには
煌めいて見えたとしても
明日へと歩き出さなきゃ
雪が降り頻ろうとも
今の僕には
何ができるの？
何になれるの？
誰かのために生きるなら
正しいことばかり
言ってらんないよな
どこかの街で
また出逢えたら
僕の名前を
覚えていますか？
その頃にはきっと
春風が吹くだろう
真っ新に生まれ変わって
人生一から始めようが
へばりついて離れない
地続きの今を歩いているんだ
真っ白に全てさよなら
降りしきる雪よ
全てを包み込んでくれ
今日だけは
全てを隠してくれ
もう戻れないよ、昔のようには
羨んでしまったとしても
明日へと歩き出さなきゃ
雪が降り頻ろうとも
いつものように笑ってたんだ
分かり合えると思ってたんだ
曖昧なサインを見落として
途方のない間違い探し
季節を越えて
また出逢えたら
君の名前を
呼んでもいいかな
その頃にはきっと
春風が吹くだろう
真っ新に生まれ変わって
人生一から始めようが
首の皮一枚繋がった
如何しようも無い今を
生きていくんだ
真っ白に全てさよなら
降りしきる雪よ
今だけはこの心を凍らせてくれ
全てを忘れさせてくれよ
朝目覚めたら
どっかの誰かに
なってやしないかな
なれやしないよな
聞き流してくれ
忙しない日常の中で
歳だけを重ねた
その向こう側に
待ち受けるのは
天国か地獄か
いつだって人は鈍感だもの
わかりゃしないんだ肚の中
それでも愛し愛され
生きて行くのが定めと知って
後悔ばかりの人生だ
取り返しのつかない過ちの
一つや二つくらい
誰にでもあるよな
そんなんもんだろう
うんざりするよ
真っ新に生まれ変わって
人生一から始めようが
へばりついて離れない
地続きの今を歩いて行くんだ
真っ白に全てさようなら
降りしきる雪よ
全てを包み込んでくれ
今日だけは
全てを隠してくれ"
2019,4,黒い羊,欅坂46,"信号は青なのかそれとも緑なのかどっちなんだ?
あやふやなものははっきりさせたい
夕暮れ時の商店街の雑踏を通り抜けるのが面倒で
踏切を渡って 遠回りして帰る
放課後の教室は苦手だ
その場にいるだけで分かり合えてるようで
話し合いにならないし
白けてしまった僕は無口になる
言いたいこと言い合って解決しよう
なんて楽天的すぎるよ
誰かが溜め息をついた
そう それが本当の声だろう
黒い羊 そうだ 僕だけがいなくなればいいんだ
そうすれば 止まってた針はまた動き出すんだろう?
全員が納得するそんな答えなんかあるものか!
反対が僕だけならいっそ無視すればいいんだ
みんなから説得される方が居心地悪くなる
目配せしている仲間には僕は厄介者でしかない
真っ白な群れに悪目立ちしてる
自分だけが真っ黒な羊
と言ったって同じ色に染まりたくないんだ
薄暗い部屋の明かりつけるタイミングって一体いつなんだろう?
スマホには愛のない過去だけが残ってる
人間関係の答え合わせなんか僕には出来ないし
そこにいなければよかったと後悔する
人生の大半は思うようにはいかない
納得できないことばかりだし諦めろと諭されてたけど
それならやっぱ納得なんかしないまま
その度に何度も唾を吐いて
噛みついちゃいけませんか?
No No No No
全部 僕のせいだ
黒い羊 そうだ 僕だけがいなくなればいいんだ
そうすれば 止まってた針はまた動き出すんだろう?
全員が納得するそんな答えなんかあるものか!
反対が僕だけならいっそ無視すればいいんだ
みんなから説得される方が居心地悪くなる
目配せしてる仲間には僕は厄介者でしかない
わかってるよ
La La La...
白い羊なんて僕は絶対になりたくないんだ
そうなった瞬間に僕は僕じゃなくなってしまうよ
まわりと違うそのことで誰かに迷惑かけたか?
髪の毛を染めろと言う大人は何が気に入らない?
反逆の象徴になるとでも思っているのか?
自分の色とは違うそれだけで厄介者か?
Oh
自らの真実を捨て白い羊のふりをする者よ
黒い羊を見つけ 指を差して笑うのか?
それなら僕はいつだって
それでも僕はいつだって
ここで悪目立ちしてよう"
2019,4,Are you ready?,BiS,
2019,4,いつかどこかで,まねきケチャ,"祭囃子に誘われて
迷い込んだ古都
気が付けば
時を超えて
一期一会の奇跡に
背中押されたの
願い事 胸にそっと包んで
鎮守の森を抜ければ
コンチキチン どこからか
コンチキチン あの音色は
いつかどこかで
そうどこかで
こんな風に僕らどこかで
ずっと前から
出会っていたような
いつかどこかで
そうどこかで
上手く思い出せは
しないけど
こんな風に思える奇跡を
キミも一緒に
信じてくれるかな?
ゆるり流れる夕暮れの
川のほとりにて
思い返す
あの頃を
水面に映る自分に
負けないと誓ったよ
木漏れ日に
揺れる紅葉拝んで
お稲荷さんとにらめっこ
温故知新 いつの間に
温故知新 京の空に
いつかどこかで
そうどこかで
こんな風に僕らどこかで
ずっと前から
出会っていたような
いつかどこかで
そうどこかで
上手く思い出せは
しないけど
こんな風に思える奇跡を
キミと一緒に
楽しんでもいいでしょ?"
2019,4,Yes we are,三代目 J SOUL BROTHERS from EXILE TRIBE,
2019,7,CHANGE,山下智久,"所詮人間　猿みたいなもん
深く考えすぎて　答え見失う
防衛本能？みんな嘘ばっか
自分を守るつもりが傷つけてる
腐敗した世の中に感染しそうだ
カラスが誰かのマネするように
眼に映る全てに疑問も持たず
アリのように列に並んでくだけ？
Oh！No！僕らカメレオンみたい
色を変え生きるように　仮面を付け替えて
Yeah yeah yeah...愛想笑い、、、
痣だらけの心で　人が人を騙して
手遅れになる前にyeah yeah yeah
今-明日-未来「僕が変えよう」
目に見えるものは必ず
1秒ごとに朽ちて　果てていくけど
燃えている　嵐が吹いても
目に見えない想いは消えはしない
歴史に残るような　人生じゃない？
So what？それがどうした？見付け出せ
“息を飲む瞬間を”刻めDNAに
血を流したなら目を覚ます野生
Oh！Yes！ブラックフラミンゴみたい
世界でたった一人の君に生まれた事
Yeah yeah yeah...楽しめよ
「感情の奴隷」にはならない君はエレファント
強く踏み出すよ
Oh！No！僕らカメレオンみたい
色を変え生きるように　仮面を付け替えて
Yeah yeah yeah...愛想笑い、、、
痣だらけの心で　人が人を騙して
手遅れになる前に yeah yeah yeah
Oh！Yes！ブラックフラミンゴみたい
世界でたった一人の君に生まれた事
Yeah yeah yeah...楽しめよ
「感情の奴隷」にはならない君はエレファント
強く踏み出すよ yeah yeah yeah
今-明日-未来「僕が変えよう」"
2019,7,優しいあの子,スピッツ,"重い扉を押し開けたら　暗い道が続いてて
めげずに歩いたその先に　知らなかった世界
氷を散らす風すら　味方にもできるんだなあ
切り取られることのない　丸い大空の色を
優しいあの子にも教えたい　ルルル…
口にする度に泣けるほど　憧れて砕かれて
消えかけた火を胸に抱き　たどり着いたコタン
芽吹きを待つ仲間が　麓にも生きていたんだなあ
寂しい夜温める　古い許しの歌を
優しいあの子にも聴かせたい　ルルル…
怖がりで言いそびれた　ありがとうの一言と
日なたでまた会えるなら　丸い大空の色を
優しいあの子にも教えたい　ルルル…"
2019,7,まちがいさがし,菅田将暉,"まちがいさがしの間違いの方に
生まれてきたような気でいたけど
まちがいさがしの正解の方じゃ
きっと出会えなかったと思う
ふさわしく　笑いあえること
何故だろうか　涙がでること
君の目が貫いた　僕の胸を真っ直ぐ
その日から何もかも　変わり果てた気がした
風に飛ばされそうな　深い春の隅で
退屈なくらいに何気なく傍にいて
間違いだらけの　些細な隙間で
くだらない話を　くたばるまで
正しくありたい　あれない　寂しさが
何を育んだでしょう
一つずつ　探し当てていこう
起きがけの　子供みたいに
君の手が触れていた　指を重ね合わせ
間違いか正解かだなんてどうでもよかった
瞬く間に落っこちた　淡い靄の中で
君じゃなきゃいけないと　ただ強く思うだけ
君の目が貫いた　僕の胸を真っ直ぐ
その日から何もかも　変わり果てた気がした
風に飛ばされそうな　深い春の隅で
誰にも見せない顔を見せて
君の手が触れていた　指を重ね合わせ
間違いか正解かだなんてどうでもよかった
瞬く間に落っこちた　淡い靄の中で
君じゃなきゃいけないと　ただ強く思うだけ"
2019,7,Pretender,Official髭男dism,"君とのラブストーリー
それは予想通り
いざ始まればひとり芝居だ
ずっとそばにいたって
結局ただの観客だ
感情のないアイムソーリー
それはいつも通り
慣れてしまえば悪くはないけど
君とのロマンスは人生柄
続きはしないことを知った
もっと違う設定で　もっと違う関係で
出会える世界線　選べたらよかった
もっと違う性格で　もっと違う価値観で
愛を伝えられたらいいな　そう願っても無駄だから
グッバイ
君の運命のヒトは僕じゃない
辛いけど否めない　でも離れ難いのさ
その髪に触れただけで　痛いや　いやでも
甘いな　いやいや
グッバイ
それじゃ僕にとって君は何？
答えは分からない　分かりたくもないのさ
たったひとつ確かなことがあるとするのならば
「君は綺麗だ」
誰かが偉そうに
語る恋愛の論理
何ひとつとしてピンとこなくて
飛行機の窓から見下ろした
知らない街の夜景みたいだ
もっと違う設定で　もっと違う関係で
出会える世界線　選べたらよかった
いたって純な心で　叶った恋を抱きしめて
「好きだ」とか無責任に言えたらいいな
そう願っても虚しいのさ
グッバイ
繋いだ手の向こうにエンドライン
引き伸ばすたびに　疼きだす未来には
君はいない　その事実に Cry...
そりゃ苦しいよな
グッバイ
君の運命のヒトは僕じゃない
辛いけど否めない　でも離れ難いのさ
その髪に触れただけで　痛いや　いやでも　甘いな　いやいや
グッバイ
それじゃ僕にとって君は何？
答えは分からない　分かりたくもないのさ
たったひとつ確かなことがあるとするのならば
「君は綺麗だ」
それもこれもロマンスの定めなら　悪くないよな
永遠も約束もないけれど
「とても綺麗だ」"
2019,7,忘れられないの,サカナクション,"忘れられないの
春風で
揺れる花
手を振る君に見えた
新しい街の
この淋しさ
いつかは
思い出になるはずさ
素晴らしい日々よ
噛み続けてたガムを
夜になって吐き捨てた
つまらない日々も
長い夜も
いつかは
思い出になるはずさ
ずっと
ずっと
隠してたけど
ずっと昔の
僕の答えをまた用意して
夢みたいなこの日を
千年に一回ぐらいの日を
永遠にしたいこの日々を
そう今も想ってるよ
ずっと
ずっと
この言葉を
ずっと昔の
僕の答えを今用意して
夢みたいなこの日を
千年に一回ぐらいの日を
永遠にしたいこの日々を
そう今も想ってるよ
夢みたいな夜の方
千年に一回ぐらいの月を
永遠にしたいこの夜を
そう今も想ってるよ"
2019,7,マリーゴールド,あいみょん,"風の強さがちょっと
心を揺さぶりすぎて
真面目に見つめた
君が恋しい
でんぐり返しの日々
可哀想なふりをして
だらけてみたけど
希望の光は
目の前でずっと輝いている
幸せだ
麦わらの帽子の君が
揺れたマリーゴールドに似てる
あれは空がまだ青い夏のこと
懐かしいと笑えたあの日の恋
「もう離れないで」と
泣きそうな目で見つめる君を
雲のような優しさでそっとぎゅっと
抱きしめて　抱きしめて　離さない
本当の気持ち全部
吐き出せるほど強くはない
でも不思議なくらいに
絶望は見えない
目の奥にずっと写るシルエット
大好きさ
柔らかな肌を寄せあい
少し冷たい空気を2人
かみしめて歩く今日という日に
何と名前をつけようかなんて話して
ああ　アイラブユーの言葉じゃ
足りないからとキスして
雲がまだ2人の影を残すから
いつまでも　いつまでも　このまま
遥か遠い場所にいても
繋がっていたいなあ
2人の想いが
同じでありますように
麦わらの帽子の君が
揺れたマリーゴールドに似てる
あれは空がまだ青い夏のこと
懐かしいと笑えたあの日の恋
「もう離れないで」と
泣きそうな目で見つめる君を
雲のような優しさでそっとぎゅっと
抱きしめて離さない
ああ　アイラブユーの言葉じゃ
足りないからとキスして
雲がまだ2人の影を残すから
いつまでも　いつまでも　このまま
離さない
いつまでも　いつまでも　離さない"
2019,7,Lemon,米津玄師,
2019,7,海の幽霊,米津玄師,
2019,7,白日,King Gnu,"時には誰かを
知らず知らずのうちに
傷つけてしまったり
失ったりして初めて
犯した罪を知る
戻れないよ、昔のようには
煌めいて見えたとしても
明日へと歩き出さなきゃ
雪が降り頻ろうとも
今の僕には
何ができるの？
何になれるの？
誰かのために生きるなら
正しいことばかり
言ってらんないよな
どこかの街で
また出逢えたら
僕の名前を
覚えていますか？
その頃にはきっと
春風が吹くだろう
真っ新に生まれ変わって
人生一から始めようが
へばりついて離れない
地続きの今を歩いているんだ
真っ白に全てさよなら
降りしきる雪よ
全てを包み込んでくれ
今日だけは
全てを隠してくれ
もう戻れないよ、昔のようには
羨んでしまったとしても
明日へと歩き出さなきゃ
雪が降り頻ろうとも
いつものように笑ってたんだ
分かり合えると思ってたんだ
曖昧なサインを見落として
途方のない間違い探し
季節を越えて
また出逢えたら
君の名前を
呼んでもいいかな
その頃にはきっと
春風が吹くだろう
真っ新に生まれ変わって
人生一から始めようが
首の皮一枚繋がった
如何しようも無い今を
生きていくんだ
真っ白に全てさよなら
降りしきる雪よ
今だけはこの心を凍らせてくれ
全てを忘れさせてくれよ
朝目覚めたら
どっかの誰かに
なってやしないかな
なれやしないよな
聞き流してくれ
忙しない日常の中で
歳だけを重ねた
その向こう側に
待ち受けるのは
天国か地獄か
いつだって人は鈍感だもの
わかりゃしないんだ肚の中
それでも愛し愛され
生きて行くのが定めと知って
後悔ばかりの人生だ
取り返しのつかない過ちの
一つや二つくらい
誰にでもあるよな
そんなんもんだろう
うんざりするよ
真っ新に生まれ変わって
人生一から始めようが
へばりついて離れない
地続きの今を歩いて行くんだ
真っ白に全てさようなら
降りしきる雪よ
全てを包み込んでくれ
今日だけは
全てを隠してくれ"
2019,7,Sing Out!,乃木坂46,
2019,10,Vampire,IZ*ONE,"愛しくて愛しくて　想う度切なくなって来る
Hey-ay-ay-ay, why not？ Hey-ay-ay-ay, loving
こんなにも素敵すぎる　あなたが許せないのよ
Hey-ay-ay-ay, hate you Hey-ay-ay-ay, loathing
それならいっそのこと　嫌いになりたいけど
できるわけないって　私　わかってるの
もし　Vampire　なれるのなら
あなたに噛みつきたい(その喉元)
そう　Vampire　接吻(くちづけ)より
もっと　分かり合える
もし　Vampire　なれたのなら
あなたも仲間にして(その傷跡)
ねえ　Vampire　月の夜に
どうにもならない愛を伝染(うつ)しましょう
会いたくて会いたくて　この胸が苦しくなって来る
Hey-ay-ay-ay, of course Hey-ay-ay-ay, loving
気になって一日中　あなたを忘れられない
Hey-ay-ay-ay, miss you Hey-ay-ay-ay, wanting
恋とは感染症　見えないウイルスのせい
予防するワクチンは発見されてない
でも　Vampire　わかってても
あなたに抱かれましょう(腕の中へ)
もう　Vampire　拒否できない
ハート　盗まれたの
でも　Vampire　それでもいい
あなたに操られて(悔いはないわ)
ねえ　Vampire　交わりたい
二人で不死身の愛に変わりましょう
月の形　満月から少しずつ欠けてくように
知らぬ間に理性なんて消えてしまうもの
もう　鏡見て　心　決めた　私　Vampire
もし　Vampire　なれるのなら
あなたに噛みつきたい(その喉元)
そう　Vampire　接吻(くちづけ)より
もっと　分かり合える
もし　Vampire　なれたのなら
あなたも仲間にして(その傷跡)
ねえ　Vampire　月の夜に
どうにもならない愛を伝染(うつ)しましょう"
2019,10,馬と鹿,米津玄師,
